,URL,Property_Type,MLS/Listing_ID,Full_Street_Address,Neighborhood,ZipCode,Price,Description,Dishwasher,beds,Baths,Interior,Year_Built,Patio,Pool,Air_Conditioning,Garage_-_Attached,Water_View,New_Construction,Stucco,Brick,Pre-War,Courtyard,Wood_Heating,Frame,Gardens,Pets_Allowed,Stone,Garage,Concrete_Block,Central_Air_Conditioning,Private_Storage,Terrace,Aluminum_Siding,Cedar_Siding,Storage_Room,Washer_Dryer_Included,Concrete_Siding,Wood,Wooded,on_market_date,Exercise_Room,Half_Bath_(F),Vinyl_(F),Interior_Sq_Ft,Exterior_Acres,Address_Number,Street,Street_adj,last,second_last,second,address_addendum,apt_num
3765,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3205750/9601-149th-avenue-ozone-park-queens-ny-11417,Single Family Home,3205750,9601 149th Avenue,Ozone Park,11417.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormStunning spacious brick house sits on a nice quite block.Newly renovated wtih 4bedrooms 3 full bath.Super convenient location,close to major highways/parks/Train station,etc.Zoned for howard beach school.Must see.Wont last.",,4.0,3.0,"1,400 
				Sq Ft.",1940.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1400.0,0.05,9601,149th Avenue,"['149TH', 'AVENUE']",AVENUE,149,AVENUE,,
3766,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3226414/104-46-89th-avenue-richmond-hill-queens-ny-11418,Multi Family Townhouse,3226414,104-46 89th Avenue,Richmond Hill,11418.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormGreat location, space for all.  Very well kept legal 2 family with front porch, yard, full basement.  2 spacious apartments.",,5.0,2.0,,1930.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,104-46,89th Avenue,"['89TH', 'AVENUE']",AVENUE,89,AVENUE,,
3767,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3225148/109-32-221-st-queens-village-queens-ny-11429,Multi Family Townhouse,3225148,109-32 221 St,Queens Village,11429.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormRenovated, Legal 2 Family Detached With 4 Bedrooms, 2.5 Baths, Full Finished Basement With Separate Entrance, Finish Walk Up Attic, Private Driveway And 1 Car Garage.",,4.0,2.0,"1,800 
				Sq Ft.",1930.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,1800.0,0.09,109-32,221 St,"['221', 'ST']",STREET,221,ST,,
3768,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3244145/82-11-259th-street-northeastern-queens-queens-ny-11004,Single Family Home,3244145,82-11 259th Street,Northeastern Queens,11004.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormBrick Cape in lovely neighborhood between Hillside and Union with convenient access to public transportation ,close to houses of worship and District 26 schools. Four spacious bedrooms and two full baths, Heat is oil, gas for cooking and solar panels on roof. Hardwood floors on first floor living room, dining room and bedrooms.  Laundry in basement. Cedar closet upstairs. One car garage. Property taxes with Star and Solar Relief $6707.92.",,4.0,2.0,,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.1,82-11,259th Street,"['259TH', 'STREET']",STREET,259,STREET,,
3769,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3236243/88-06-247th-street-bellerose-queens-ny-11426,Single Family Home,3236243,88-06 247th Street,Bellerose,11426.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormPlease Call us to schedule a tour! Fully Fenced Corner Property with One car Garage. Located right next to Major Highways, LIRR and NYCT MTA Buses. Giant Pool in Backyard. Custom Kitchen. New Bathrooms. Hardwood and Granite Floors. Ready to move in Excellent condition.  First Floor: Den Office, Dining Room, 2 Bedrooms, Bathroom, Kitchen Second Floor: Bedroom with Lots of Storage Space. Basement: Big Open Basement with Laundry, Bathroom, Storage Space",,3.0,2.0,,1915.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.07,88-06,247th Street,"['247TH', 'STREET']",STREET,247,STREET,,
3770,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3249142/32-32-96th-street-east-elmhurst-queens-ny-11369,Single Family Home,3249142,32-32 96th Street,East Elmhurst,11369.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormWell maintained one family home on a quiet tree lined street in the heart of East Elmhurst. Close to all Shops, Schools and Transportation.",,3.0,2.0,,1915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.03,32-32,96th Street,"['96TH', 'STREET']",STREET,96,STREET,,
3771,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3018134/156-20-59-avenue-flushing-queens-ny-11355,Single Family Home,3018134,156-20 59 Avenue,Flushing,11355.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormCorner Brick House. Beautiful Residential Area.Spacious  Rooms In Original Condition, Close To Major High Way,Public Bus,Close To Queens. College And Kissena Park. Private Driveway.  Must See.",,3.0,2.0,,1970.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.07,156-20,59 Avenue,"['59', 'AVENUE']",AVENUE,59,AVENUE,,
3772,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3235353/24-39-83rd-street-jackson-heights-queens-ny-11370,Single Family Home,3235353,24-39 83rd Street,Jackson Heights,,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormGreat location. Close to LGAirport, to major highways, to Astoria Blvd, to parks, to shops, bus stop at the corner. Great Ranch brick, attached 1-Fam house: Living Rm, Dining area, EIKitchen, Full bathroom, 2 bedrooms, access to the backyard. Full finished basement with two entrances: front & back. Private driveway.",,2.0,1.0,"858 
				Sq Ft.",1940.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,858.0,0.05,24-39,83rd Street,"['83RD', 'STREET']",STREET,83RD,STREET,,
3773,https://www.elliman.com/newyorkcity/sales/detail/527-l-728-13_417072/address-not-available-laurelton-queens-ny-11413,Single Family Home,417072,Address Not Available,Laurelton,11413.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormBeautiful, unique Colonial in the heart of Laurelton/Springfield Gardens area.Can be used as 1 family or legal 2 Family home.Updated kitchens and bathrooms. A Must See Home!",,5.0,3.0,"5,000 
				Sq Ft.",1940.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5000.0,0.11,Address,Not Available,"['NOT', 'AVAILABLE']",AVAILABLE,NOT,AVAILABLE,,
3774,https://www.elliman.com/newyorkcity/sales/detail/527-l-728-13_421595/116-36-203-street-southeastern-queens-queens-ny-11412,Single Family Home,421595,116-36 203 Street,Southeastern Queens,11412.0,699000.0,Click for NYS Housing Discrimination Disclosure Notice & FormFully detached 2 family home with parking for 2 cars. The house has been completely renovated from top to bottom with brand new state of the art kitchens and a finished basement. Natural light throughout the house and spacious private back yard... Perfect for a small family looking for rental income. This house will sell like cakes hurry before its gone!!!,,4.0,2.0,"520 
				Sq Ft.",,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,520.0,0.07,116-36,203 Street,"['203', 'STREET']",STREET,203,STREET,,
3775,https://www.elliman.com/newyorkcity/sales/detail/527-l-728-13_435751/103-66-105-street-richmond-hill-queens-ny-11417,Single Family Home,435751,103-66 105 Street,Richmond Hill,11417.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLocated in the heart of Ozone Park, this beautiful semi-detached 1-family colonial home is newly renovated and in excellent condition. Property is open, airy and bright and features 3 bedrooms, 2 1/2 bathrooms, an eat-in kitchen with granite countertops, laundry room, a large 2-car stucco garage and a private driveway. It also has lots of closet space, hardwood floors, a skylight, outdoor cedar backyard deck and fence and a finished basement with a separate entrance. For your convenience, it is close to JFK Airport, shopping, transportation, and Resorts World Casino.",,3.0,2.0,"608 
				Sq Ft.",1920.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,608.0,0.05,103-66,105 Street,"['105', 'STREET']",STREET,105,STREET,,
3776,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3221788/87-77-254th-street-bellerose-manor-queens-ny-11426,Single Family Home,3221788,87-77 254th Street,Bellerose Manor,11426.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormHouse in immaculate condition ,new custom made kitchen with new granite counter, new bathrooms ,new hardwood floors ,upgrade electricity, new windows, custom made blinds, new boiler, new roof, sprinkle system ,Great location. Ready to Move, close to all transportation, buses, LIRR shopping center, school district #26, sprinkle system.",,3.0,2.0,,1920.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,,0.07,87-77,254th Street,"['254TH', 'STREET']",STREET,254,STREET,,
3777,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3206191/155-52-101st-st-howard-beach-queens-ny-11414,Single Family Home,3206191,155-52 101st St,Howard Beach,11414.0,699000.0,Click for NYS Housing Discrimination Disclosure Notice & Form,,3.0,1.0,,1925.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.04,155-52,101st St,"['101ST', 'ST']",STREET,101ST,ST,,
3778,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3160413/33-33-s-88th-street-jackson-heights-queens-ny-11372,Single Family Home,3160413,33-33 S 88th Street,Jackson Heights,11372.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormSpacious semi-detached single family brick home in a very desirable area of Jackson Heights!  The house is being sold in 'as is' conditions and with a partial vacate order from the Department of buildings. The house needs a complete renovation. This house features: 3 bedrooms, 1 bathroom, a private back yard, a 1 car detached garage, Conveniently located just 1/2 a block away from Northern Blvd with easy access to shopping, supermarkets, pharmacy, park, buses and train stations.",,3.0,1.0,,1935.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.06,33-33,S 88th Street,"['S', '88TH', 'STREET']",STREET,88,88,,
3779,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3244708/79-57-69th-rd-middle-village-queens-ny-11379,Single Family Home,3244708,79-57 69th Rd.,Middle Village,11379.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormThis is truly a MOVE IN CONDITION home. Located near transportation, Atlas Terminal shops and Metropolitan Avenue shopping. Parking in private garage & in front of garage, shared driveway with lovely neighbors. Recently pointed and stucco, beautifully kept backyard and garden. Modern copper ceilings in kitchen, along with granite countertops. High ceilings in finished basement with two rooms and half bathroom. Laundry located in basement, and basement has separate entrance to backyard.  COME SEE FOR YOURSELF!",,3.0,1.0,"1,152 
				Sq Ft.",1930.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1152.0,0.05,79-57,69th Rd.,"['69TH', 'RD.']",ROAD,69,RD.,,
3780,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3235353/24-39-83rd-street-jackson-heights-queens-ny-11370,Single Family Home,3235353,24-39 83rd Street,Jackson Heights,,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormGreat location. Close to LGAirport, to major highways, to Astoria Blvd, to parks, to shops, bus stop at the corner. Great Ranch brick, attached 1-Fam house: Living Rm, Dining area, EIKitchen, Full bathroom, 2 bedrooms, access to the backyard. Full finished basement with two entrances: front & back. Private driveway.",,2.0,1.0,"858 
				Sq Ft.",1940.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,858.0,0.05,24-39,83rd Street,"['83RD', 'STREET']",STREET,83RD,STREET,,
3781,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3249142/32-32-96th-street-east-elmhurst-queens-ny-11369,Single Family Home,3249142,32-32 96th Street,East Elmhurst,11369.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormWell maintained one family home on a quiet tree lined street in the heart of East Elmhurst. Close to all Shops, Schools and Transportation.",,3.0,2.0,,1915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.03,32-32,96th Street,"['96TH', 'STREET']",STREET,96,STREET,,
3782,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3195269/116-55-233rd-street-cambria-heights-queens-ny-11411,Single Family Home,3195269,116-55 233rd Street,Cambria Heights,11411.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormBay Windows;  Picture Windows; Huge Backyard.  The Subject is Physically and Functionally Adequate Having No Required Repairs.  Thermal Windows.  Site is 6,000 Square Foot Located in a Good Neighborhood. Upgraded Electricity Grounded and Recorded.",,4.0,2.0,,1945.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.14,116-55,233rd Street,"['233RD', 'STREET']",STREET,233RD,STREET,,
3783,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3256176/114-20-117th-st-south-ozone-park-queens-ny-11420,Multi Family Townhouse,3256176,114-20 117th St,South Ozone Park,11420.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormPriced to Sell. Legal 2 Family with a usable shared driveway and 1 car garage; Walk to Bus, Laundromat, A-Train Line, Shopping, Restaurants and more. Close Proximity to Resorts World Casino, Highways and JKF Airport. Easy to Show.",,2.0,2.0,"1,213 
				Sq Ft.",1930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1213.0,0.04,114-20,117th St,"['117TH', 'ST']",STREET,117,ST,,
3784,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_h6056421/9462-219th-street-queens-village-queens-ny-11428,Single Family Home,H6056421,9462 219th Street,Queens Village,11428.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormCommuter Delight! Just a short walk to the train station and bus stop, easy commute by bus or train. Conveniently located in a quiet street in residential Queens Village, near shopping and schools. This beautiful and well maintained single family house has a layout of 2 stories detached with new roof.  The first floor features 2 bedrooms with one full bath, closets, a great size living room and Kitchen was nicely done. The second floor features a one bedroom apartment with one full bath, closets and a good size kitchen. Basement is finished with a bathroom and it has a walkout to back yard. It has completely fenced in yard, Patio and lovely front porch plus a large lot for all your outdoor activities and entertainment. Detached garage driveway with parking space for 4 cars. decide how this property can serve your needs; owner occupant or investment only? You will decide!",,4.0,3.0,"1,070 
				Sq Ft.",1940.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,1070.0,0.1,9462,219th Street,"['219TH', 'STREET']",STREET,219,STREET,,
3785,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3256534/57-57-65th-street-maspeth-queens-ny-11378,Single Family Home,3256534,57-57 65th Street,Maspeth,11378.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLovely semi attached 1 family home on a quiet dead end block. This home features a large living room, formal dining room, updated eat in kitchen, 3 bedrooms and 1.5 baths. Close to shopping , schools, houses of worship and transportation. New heating system. Basement is finished plenty of storage space. Wide pty driveway and garage.",,3.0,1.0,"1,230 
				Sq Ft.",1925.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,1230.0,0.05,57-57,65th Street,"['65TH', 'STREET']",STREET,65,STREET,,
3786,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3228955/78-29-90th-avenue-woodhaven-queens-ny-11421,Multi Family Townhouse,3228955,78-29 90th Avenue,Woodhaven,11421.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormOpportunity Knocks, Legal 2 Family With Separate lot. 2 lots 25x101 & 22x101. 1st Floor 6 room apartment, 2nd floor 7 room apartment. 3rd floor 2 rooms  and full bath. Full basement with high ceiling. House needs full renovation or knock down and build 2 new homes.",,8.0,3.0,"2,220 
				Sq Ft.",1920.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,2220.0,0.11,78-29,90th Avenue,"['90TH', 'AVENUE']",AVENUE,90,AVENUE,,
3787,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3203585/110-23-169th-street-jamaica-queens-ny-11433,Multi Family Townhouse,3203585,110-23 169th Street,Jamaica,11433.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormVery unique two family in Jamaica Queens less than 10 min away from revitalizing downtown Jamaica and the E, J, Z trains. Fully detached 3 over 2 bedrooms apartment with 3 full baths, full finished basement with separate entrance, one car garage and private driveway. Private backyard and great income producing property.",,5.0,3.0,,2004.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,110-23,169th Street,"['169TH', 'STREET']",STREET,169,STREET,,
3788,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3168758/133-02-114th-street-south-ozone-park-queens-ny-11420,Single Family Home,3168758,133-02 114th Street,South Ozone Park,11420.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormImmaculate One Family Home that was Fully Renovated with exquisite details that has a Private driveway and parking. Completely renovated, New Electrical, New Plumbing, Every Single Wall are Insulated even the partition walls and in between the floor, Windows Are TRIPLE PANE all throughout (not your standard double pane). 3 Split Unit heating and cooling, Real Hardwood Flooring not laminated Integrated security system, Updated Heating system and so much more",,3.0,1.0,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.04,133-02,114th Street,"['114TH', 'STREET']",STREET,114,STREET,,
3789,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3242855/108-52-45th-avenue-south-corona-queens-ny-11368,Single Family Home,3242855,108-52 45th Avenue,South Corona,,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLovely starter home in the center of Corona. Completely renovated. R5 zoning. Modern open kitchen with breakfast bar. Cherrywood cabinets, granite countertops, stainless steel appliances. Two new ceramic tiled bathrooms. Polished wood floors. Thermal pane windows. Gas heat, private backyard. Low taxes. Close to Flushing Meadow Park, highways and train. Near elementary school.",,2.0,2.0,,1901.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.05,108-52,45th Avenue,"['45TH', 'AVENUE']",AVENUE,45,AVENUE,,
3790,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3192236/173-03-47th-avenue-flushing-queens-ny-11358,Single Family Home,3192236,173-03 47th Avenue,Flushing,11358.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormQuiet location,Very solid 2 Bedroom 1 Full Bathroom brick Cape sitting on large 50 x 100 fenced in property featuring full basement, gas utilities, 5 separate slim A/C//heating  units, wood floors. enclosed heated rear porch Separate 1 car garage with private driveway and on street parking. This home has a lot of storage and potential.CDC Compliant",,2.0,1.0,,1950.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.12,173-03,47th Avenue,"['47TH', 'AVENUE']",AVENUE,47,AVENUE,,
3791,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3201861/107-14-107th-avenue-south-ozone-park-queens-ny-11417,Single Family Home,3201861,107-14 107th Avenue,South Ozone Park,11417.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormMove right into this stunning 1 family home, Set in the heart of Ozone Park. This home boast 4 bedrooms 3 full bathrooms and a full finished basement with seperate entrance. Open chef's kitchen with stainless steel appliances perfect for hosting. Completely full gut renovation with new pluming and electrical, New boiler and heating system, home comes with advance smart thermostat and door lock that can be controlled from your phone. 2 family being used as 1",,4.0,3.0,"1,312 
				Sq Ft.",1935.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,1312.0,0.04,107-14,107th Avenue,"['107TH', 'AVENUE']",AVENUE,107,AVENUE,,
3792,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3192236/173-03-47th-avenue-flushing-queens-ny-11358,Single Family Home,3192236,173-03 47th Avenue,Flushing,11358.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormQuiet location,Very solid 2 Bedroom 1 Full Bathroom brick Cape sitting on large 50 x 100 fenced in property featuring full basement, gas utilities, 5 separate slim A/C//heating  units, wood floors. enclosed heated rear porch Separate 1 car garage with private driveway and on street parking. This home has a lot of storage and potential.CDC Compliant",,2.0,1.0,,1950.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.12,173-03,47th Avenue,"['47TH', 'AVENUE']",AVENUE,47,AVENUE,,
3793,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3242855/108-52-45th-avenue-south-corona-queens-ny-11368,Single Family Home,3242855,108-52 45th Avenue,South Corona,,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLovely starter home in the center of Corona. Completely renovated. R5 zoning. Modern open kitchen with breakfast bar. Cherrywood cabinets, granite countertops, stainless steel appliances. Two new ceramic tiled bathrooms. Polished wood floors. Thermal pane windows. Gas heat, private backyard. Low taxes. Close to Flushing Meadow Park, highways and train. Near elementary school.",,2.0,2.0,,1901.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.05,108-52,45th Avenue,"['45TH', 'AVENUE']",AVENUE,45,AVENUE,,
3794,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3168758/133-02-114th-street-south-ozone-park-queens-ny-11420,Single Family Home,3168758,133-02 114th Street,South Ozone Park,11420.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormImmaculate One Family Home that was Fully Renovated with exquisite details that has a Private driveway and parking. Completely renovated, New Electrical, New Plumbing, Every Single Wall are Insulated even the partition walls and in between the floor, Windows Are TRIPLE PANE all throughout (not your standard double pane). 3 Split Unit heating and cooling, Real Hardwood Flooring not laminated Integrated security system, Updated Heating system and so much more",,3.0,1.0,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.04,133-02,114th Street,"['114TH', 'STREET']",STREET,114,STREET,,
3795,https://www.elliman.com/newyorkcity/sales/detail/612-l-683-13_436790/130-70-foch-boulevard-south-ozone-park-queens-ny-11420,Single Family Home,436790,130-70 Foch Boulevard,South Ozone Park,11420.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormVery nice 2 family house converted from a 1 family, detached house, 3 bedroom 2 bath with unfinished basement, in South Ozone Park, with 3 car parking and huge backyard! Can be used as 2 family or made back for 1 family use! The house right now has 2 separate floors, will be delivered vacant. Selling as is. Home much larger than it looks! Developers come see it, there is a lot to work with! Home size is 24  40, lot is 35  100.",,3.0,2.0,"960 
				Sq Ft.",1930.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,0.0,0.0,960.0,0.08,130-70,Foch Boulevard,"['FOCH', 'BOULEVARD']",BOULEVARD,FOCH,BOULEVARD,,
3796,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3214363/168-30-liberty-avenue-south-jamaica-queens-ny-11436,Multi Family Townhouse,3214363,168-30 Liberty Avenue,South Jamaica,11436.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLarge 2-family home walking distance to Merrick Blvd, Bus,Train and Shopping areas. 1 Floor have 3-bedrooms, living room, kitchen and bath. 2 Floor have 4-bedrooms, living room, kitchen and bath, and Basement..",,7.0,2.0,,1920.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.05,168-30,Liberty Avenue,"['LIBERTY', 'AVENUE']",AVENUE,LIBERTY,AVENUE,,
3797,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3203585/110-23-169th-street-jamaica-queens-ny-11433,Multi Family Townhouse,3203585,110-23 169th Street,Jamaica,11433.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormVery unique two family in Jamaica Queens less than 10 min away from revitalizing downtown Jamaica and the E, J, Z trains. Fully detached 3 over 2 bedrooms apartment with 3 full baths, full finished basement with separate entrance, one car garage and private driveway. Private backyard and great income producing property.",,5.0,3.0,,2004.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,110-23,169th Street,"['169TH', 'STREET']",STREET,169,STREET,,
3798,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3228955/78-29-90th-avenue-woodhaven-queens-ny-11421,Multi Family Townhouse,3228955,78-29 90th Avenue,Woodhaven,11421.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormOpportunity Knocks, Legal 2 Family With Separate lot. 2 lots 25x101 & 22x101. 1st Floor 6 room apartment, 2nd floor 7 room apartment. 3rd floor 2 rooms  and full bath. Full basement with high ceiling. House needs full renovation or knock down and build 2 new homes.",,8.0,3.0,"2,220 
				Sq Ft.",1920.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,2220.0,0.11,78-29,90th Avenue,"['90TH', 'AVENUE']",AVENUE,90,AVENUE,,
3799,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3241107/145-27-tuskegee-airmen-way-jamaica-queens-ny-11435,Multi Family Townhouse,3241107,145-27 Tuskegee Airmen Way,Jamaica,11435.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormThis two-family, fully detached 5-bedroom, 4-bathroom property is located in the heart of Queens. The first-floor unit features 3 bedrooms and 1 full bathroom.  The second-floor unit showcases 2 bedrooms, 1 full bathroom, a newly renovated kitchen with stainless steel appliances, a newly renovated bathroom and brand-new carpet.  The walk-up attic contains two large rooms and 1 full bathroom.  The semi-finished basement has an outside entrance and is a large open space with high ceilings, 1 full bathroom and a storage room. The backyard is open and spacious--an ideal space to entertain, garden or, simply, enjoy the outdoors.  There is plenty of on-street and adjacent street parking. Within minutes of the LIRR, major train stations, local city buses, the Van Wyck Expressway, Grand Central Parkway and the Belt Parkway as well as a 15-minute drive to JFK Airport, ever buyer will find more than one thing to love about this property.",,5.0,4.0,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,145-27,Tuskegee Airmen Way,"['TUSKEGEE', 'AIRMEN', 'WAY']",WAY,AIRMEN,AIRMEN,,
3800,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3234437/141-17-181st-st-rochdale-queens-ny-11413,Multi Family Townhouse,3234437,141-17 181st St,Rochdale,11413.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormYou don't want to miss this unique fully detached brick 2 family with private driveway, that sits on beautiful 4000 sqft. lot. First floor has a two bedroom over one bedroom on the second floor with outside separate entrance. Has a full finished basement with full bathroom and outside separate entrance. Has also inside staircase to enter to the second floor and the basement. New fence with custom built gate in the front for more privacy. Conveniently located to shopping, parkways, schools, bus, LIRR, and JFK airport. Great opportunity to own with some rental income!",,3.0,3.0,,1945.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.09,141-17,181st St,"['181ST', 'ST']",STREET,181ST,ST,,
3801,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3235782/102-30-park-lane-south-ln-richmond-hill-queens-ny-11418,Multi Family Townhouse,3235782,102-30 Park Lane South Ln,Richmond Hill,11418.0,699000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormUnder Contract!!!! Legal two Family used as one family. Buyers must qualify as one family. Lovely location, det with private driveway. First Floor Enc. Porch, Foyer W Stain-Glass , Lr , FDR,ELk and half bath 3 bedrooms and full bathroom on 2nd floor, 2 rooms plus full bathroom on 3rd floor with fire escape. House is being sold as is . Needs TLC",,5.0,2.0,"1,784 
				Sq Ft.",1916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1784.0,0.06,102-30,Park Lane South Ln,"['PARK', 'LANE', 'SOUTH', 'LN']",LANE,SOUTH,LANE,,
